Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2023-12-07 05:00:00 PM,,26811.346,29299.346,22796.601,26192.202,28854.188,1260.678,1462.347,18151.955,1652.96,0.0,385.377,121.004,882.073,0.0,3390.601,5.0,154.004,-2.112,-3.253,-0.001,-7.754,1412.024,877.103,345.201,12.118,2646.446,3442.57,2287.09,500.0,50.58,6280.24,46686.0,6613.933,13924.374,698.281,14622,655,0.0,76.2,40.3,35.14
2023-12-07 06:00:00 PM,,27438.088,29484.088,23307.134,26879.248,29152.527,1289.246,1367.404,18413.652,1658.396,0.0,391.079,206.607,1136.692,0.0,3310.114,262.0,151.815,-2.124,-3.386,-0.001,-13.0,1617.613,298.656,329.842,12.378,2258.489,3442.57,2287.09,500.0,50.58,6280.24,46686.0,6609.0,13938.709,698.281,14636,99,0.0,76.2,39.7,33.82
2023-12-07 07:00:00 PM,,27992.925,29694.925,24186.082,27969.674,29793.63,1317.128,1327.888,18602.148,1671.167,0.0,371.939,292.872,1782.978,0.0,3521.592,262.0,150.489,-2.147,-3.253,-0.001,-8.0,1450.687,7.94,329.187,16.437,1804.251,3442.57,2287.09,500.0,50.58,6280.24,46686.0,6609.0,13765.96,717.614,14483,574,0.0,75.4,38.9,31.72
2023-12-07 08:00:00 PM,,27170.35,28848.35,23703.754,27261.475,28750.004,1279.949,1364.137,18633.932,1671.587,0.0,278.347,128.846,1487.886,0.0,3545.271,12.45,150.548,-2.127,-3.399,-0.002,-6.0,1133.723,0.0,327.705,14.605,1476.033,3442.57,2287.09,500.0,50.58,6280.24,46686.0,6609.0,13734.098,718.281,14452,379,0.0,73.4,37.7,29.08
2023-12-07 09:00:00 PM,,25042.322,26829.322,21842.936,25130.502,26529.266,1219.955,1358.588,18401.112,1671.949,0.0,0.0,12.004,337.246,0.0,3263.566,24.0,76.746,-2.136,-3.266,-0.003,-9.304,1074.865,0.0,300.204,13.763,1388.832,3442.57,2287.09,500.0,50.58,6280.24,46686.0,6609.0,13792.083,718.281,14510,364,0.0,71.4,36.9,27.18
2023-12-07 10:00:00 PM,,23308.367,24992.367,20873.622,23657.163,24756.716,1215.139,1258.971,18375.161,1670.569,0.0,0.0,0.004,-4.708,0.0,2759.541,24.0,0.077,-2.122,-3.399,-0.003,-420.928,1039.262,0.0,35.973,13.342,1088.577,3442.57,2287.09,500.0,50.58,6280.24,46686.0,6609.0,13991.225,718.281,14709,506,0.0,70.6,36.9,26.82
2023-12-07 11:00:00 PM,,22137.279,23724.279,19702.933,22313.23,23394.393,1106.039,1276.282,18349.42,1670.946,0.0,0.0,0.004,-2.459,0.0,2609.097,1.2,0.015,-2.126,-3.399,-0.003,-1585.747,1020.355,0.0,34.28,13.377,1068.012,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7000.5,13749.609,718.281,14467,89,0.0,71.0,37.7,27.18
2023-12-08 12:00:00 AM,,21524.001,22987.001,19377.684,21698.463,22806.468,1105.171,1253.128,18194.998,1671.198,0.0,0.0,0.004,-3.301,0.0,2320.779,0.0,0.039,-2.117,-3.266,-0.003,-1732.996,1044.96,0.0,34.255,13.302,1092.517,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7014.0,13848.504,718.281,14566,785,0.0,73.0,38.1,28.96
2023-12-08 01:00:00 AM,,21129.832,22583.832,19077.244,21279.392,22442.242,1124.586,1277.697,18187.258,1671.141,0.0,0.0,0.004,0.0,0.0,2202.148,0.0,0.005,-2.126,-3.399,-0.003,-2053.333,1099.499,0.0,34.287,12.951,1146.737,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7014.0,13736.803,718.281,14455,084,0.0,74.6,38.5,30.94
2023-12-08 02:00:00 AM,,20989.005,22416.005,18780.088,20948.483,22275.295,969.895,1275.267,18050.891,1670.366,0.0,0.0,0.004,0.0,0.0,2168.395,0.0,0.029,-2.141,-3.412,-0.003,-2210.914,1263.25,0.0,34.202,13.022,1310.474,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7086.367,13551.42,718.281,14269,701,0.0,76.2,39.7,33.38
2023-12-08 03:00:00 AM,,21352.907,22762.907,19180.729,21328.657,22704.302,1124.813,1286.351,18354.396,1671.295,0.0,0.0,0.004,0.0,0.0,2147.928,0.0,0.02,-2.134,-3.279,-0.003,-2125.921,1319.693,0.0,34.152,13.258,1367.103,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7348.0,12959.706,718.281,13677,987,0.0,78.2,40.9,35.92
2023-12-08 04:00:00 AM,,22230.553,23594.553,20159.125,22390.789,23628.162,1152.828,1262.606,18663.338,1670.751,0.0,0.0,0.004,-0.063,0.0,2231.664,0.0,0.068,-2.139,-3.399,-0.003,-1432.039,1170.622,0.0,35.298,13.154,1219.074,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7348.0,12798.847,718.281,13517,128,0.0,80.2,41.7,38.48
2023-12-08 05:00:00 AM,,23718.163,25135.163,21710.709,23827.459,25094.092,1188.616,1293.061,18953.596,1671.352,0.0,0.0,121.003,-4.874,0.0,2116.75,0.0,150.667,-2.138,-3.399,-0.002,-468.558,1125.753,29.217,79.904,13.282,1248.156,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7348.0,12512.294,728.281,13240,575,0.0,81.0,41.7,41.03
2023-12-08 06:00:00 AM,,24267.353,26040.353,22183.852,24307.628,26121.728,1305.525,1359.265,19021.699,1670.917,0.0,0.0,121.004,-4.298,0.0,2123.776,0.0,151.455,-2.151,-3.412,-0.001,-130.626,1112.572,488.972,182.521,13.692,1797.757,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7348.0,12349.157,728.281,13077,438,0.0,81.0,41.7,41.82
2023-12-08 07:00:00 AM,,24671.942,27094.942,22052.876,24139.144,26767.404,1255.02,1419.817,19222.333,1671.747,0.0,0.0,254.603,-2.971,0.0,2086.267,0.0,153.965,-2.153,-3.279,-0.002,-661.183,1087.157,1219.344,301.581,13.56,2621.642,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7251.967,12386.602,728.281,13114,883,0.0,81.0,41.7,41.94
2023-12-08 08:00:00 AM,,25388.784,28160.784,22416.965,24529.132,27568.721,1320.738,1458.155,19133.609,1671.386,0.0,0.0,166.784,-3.191,0.0,2112.167,0.0,153.941,-2.121,-3.399,-0.001,-158.197,1010.341,1618.495,387.842,13.018,3029.696,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7214.0,12465.833,728.281,13194,114,0.0,81.4,41.7,42.68
2023-12-08 09:00:00 AM,,25207.581,28278.581,22096.671,24324.63,27591.158,1339.532,1473.628,18988.711,1671.383,0.0,0.0,121.004,-2.167,0.0,2227.959,0.0,153.955,-2.129,-3.253,-0.001,-304.459,1011.829,1833.234,399.614,14.126,3258.803,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7214.0,12551.651,728.281,13279,932,0.0,81.4,42.0,42.8
2023-12-08 10:00:00 AM,,25086.741,28429.741,21562.518,23929.748,27401.685,1222.96,1496.116,18818.747,1671.737,0.0,0.0,121.004,-8.093,0.0,2367.231,0.0,154.003,-2.114,-3.386,-0.001,-685.496,1092.666,1956.259,400.542,14.302,3463.769,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7214.0,12674.414,728.281,13402,695,0.0,82.2,42.5,42.74
2023-12-08 11:00:00 AM,,24600.044,28192.044,21490.906,23783.436,27430.833,1286.108,1460.712,18690.426,1670.827,0.0,0.0,120.004,-3.825,0.0,2292.53,0.0,154.037,-2.116,-3.253,-0.001,-595.905,1222.138,2002.653,397.811,13.019,3635.621,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7214.0,12702.39,728.281,13430,671,0.0,82.6,43.3,43.74
2023-12-08 12:00:00 PM,,24362.763,28068.763,21397.835,23611.632,27361.008,1310.472,1460.527,18806.497,1670.52,0.0,0.0,118.004,-3.299,0.0,2213.797,0.0,154.16,-2.112,-3.386,-0.001,-803.076,1332.227,1998.788,399.864,13.444,3744.323,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7214.0,12813.81,728.281,13542,091,0.0,83.0,43.3,44.5
2023-12-08 01:00:00 PM,,23988.221,27716.221,21001.718,23168.056,27009.969,1232.199,1493.246,18597.048,1669.556,0.0,0.0,0.004,-0.997,0.0,2166.338,0.0,154.109,-2.121,-3.253,-0.001,-905.873,1455.079,1958.007,400.134,14.461,3827.681,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7208.55,12932.245,728.281,13660,526,0.0,83.4,43.7,45.4
2023-12-08 02:00:00 PM,,23877.556,27639.556,21075.025,23072.315,27083.382,1208.219,1493.001,18780.909,1669.49,0.0,0.0,0.004,-1.093,0.0,1997.29,0.0,154.055,-2.144,-3.386,-0.001,-1015.81,1779.864,1809.386,400.821,13.683,4003.754,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7185.501,12869.889,728.281,13598,17,0.0,84.2,44.8,46.24
2023-12-08 03:00:00 PM,,24043.568,27747.568,21014.899,23218.765,27284.552,1232.669,1487.77,18346.902,1668.729,0.0,0.0,0.004,-3.19,0.0,2203.866,0.0,154.036,-2.152,-3.253,-0.001,-633.946,2034.968,1614.755,400.695,12.846,4063.264,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7192.479,13200.488,755.281,13955,769,0.0,87.0,45.6,47.1
2023-12-08 04:00:00 PM,,24347.529,27843.529,21516.647,23758.885,27655.159,1209.289,1516.138,18307.421,1668.245,0.0,0.0,118.004,-1.548,0.0,2242.238,0.0,154.027,-2.135,-3.372,-0.001,-240.132,2139.049,1341.978,399.203,13.358,3893.588,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7197.131,13254.302,808.948,14063,25,0.0,87.8,45.6,47.7
2023-12-08 05:00:00 PM,,24544.697,27728.697,22109.061,24346.635,27926.558,1236.674,1485.705,18255.143,1667.161,0.0,0.0,121.004,442.12,0.0,2237.574,0.0,154.05,-2.142,-3.412,-0.001,-10.567,2269.752,902.181,390.988,13.66,3576.581,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7175.719,13214.091,847.281,14061,372,0.0,87.8,46.8,47.7
2023-12-08 06:00:00 PM,,25097.17,27848.17,22171.728,24817.937,27912.549,1238.041,1456.537,18290.748,1669.769,0.0,0.0,121.004,502.641,0.0,2387.209,259.0,151.925,-2.142,-3.253,-0.001,-15.5,2412.916,298.823,364.346,14.203,3090.288,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7156.401,13147.508,847.281,13994,789,0.0,87.0,46.8,46.97
2023-12-08 07:00:00 PM,,26290.172,28681.172,22747.236,25470.524,28187.426,1268.207,1342.162,18289.066,1671.443,0.0,0.0,291.391,1018.467,0.0,2464.288,259.0,150.494,-2.135,-3.386,-0.001,-10.267,2348.103,8.87,341.476,14.445,2712.894,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7156.401,13254.159,823.881,14078,04,0.0,86.6,46.8,45.85
2023-12-08 08:00:00 PM,,25981.437,28257.437,22755.365,25244.378,27677.648,1262.369,1288.254,18255.62,1671.52,0.0,0.0,290.009,1114.429,0.0,2489.014,0.0,150.567,-2.134,-3.386,-0.001,-9.513,2069.783,0.0,345.696,13.849,2429.328,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7155.965,13025.344,795.748,13821,092,0.0,84.6,46.8,44.31
2023-12-08 09:00:00 PM,,24222.641,26361.641,21691.197,23976.591,26224.13,1238.262,1326.47,18007.09,1671.618,0.0,0.0,15.678,608.832,0.0,2285.394,0.0,76.762,-2.12,-3.253,-0.003,-9.877,1914.183,0.0,315.572,13.494,2243.249,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7151.163,13112.465,774.281,13886,746,0.0,82.6,46.8,42.62
2023-12-08 10:00:00 PM,,22859.16,24729.16,20877.703,22807.003,24637.341,1210.25,1254.549,18138.229,1671.796,0.0,0.0,0.004,94.012,0.0,1929.301,0.0,0.043,-2.139,-3.399,-0.003,-275.389,1759.369,0.0,46.28,13.314,1818.963,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7151.163,13241.267,755.114,13996,381,0.0,82.2,46.8,41.15
2023-12-08 11:00:00 PM,,21847.101,23538.101,20043.183,21833.592,23426.419,1102.796,1230.295,18134.655,1672.821,0.0,0.0,0.004,-0.941,0.0,1790.409,0.0,0.015,-2.135,-3.399,-0.003,-988.128,1513.38,0.0,42.618,13.165,1569.163,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7151.163,13158.377,728.281,13886,658,0.0,82.6,46.8,41.39
2023-12-09 12:00:00 AM,,21594.592,23015.592,19838.599,21536.696,22927.895,1188.711,1243.534,18137.564,1675.625,0.0,0.0,0.004,-2.848,0.0,1698.097,0.0,0.062,-2.119,-3.399,-0.003,-1209.82,1310.033,0.0,40.02,13.281,1363.334,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7151.163,13457.559,728.281,14185,84,0.0,88.6,46.8,42.12
2023-12-09 01:00:00 AM,,21197.238,22521.238,19555.188,21220.05,22393.033,1198.984,1254.63,18082.64,1674.538,0.0,0.0,0.004,-0.182,0.0,1664.862,0.0,0.068,-2.132,-3.266,-0.003,-1451.108,1094.326,0.0,36.915,13.359,1144.6,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7151.163,13653.036,728.281,14381,317,0.0,86.2,48.0,43.3
2023-12-09 02:00:00 AM,,21120.197,22353.197,19610.717,21148.441,22327.465,1212.145,1263.764,18076.234,1675.078,0.0,0.0,0.003,-1.312,0.0,1537.724,0.0,0.058,-2.132,-3.412,-0.003,-1397.56,1099.284,0.0,36.859,13.332,1149.475,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7151.163,13650.601,728.281,14378,882,0.0,88.2,46.8,44.95
2023-12-09 03:00:00 AM,,21111.343,22277.343,19728.19,21285.488,22219.925,1229.166,1273.156,18182.783,1675.954,0.0,0.0,0.003,-2.064,0.0,1557.298,0.0,0.034,-2.14,-3.399,-0.003,-1396.134,856.621,0.0,36.849,13.099,906.569,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7151.163,13643.412,728.281,14371,693,0.0,89.7,47.2,46.64
2023-12-09 04:00:00 AM,,21763.033,22848.033,20255.884,21900.708,22785.19,1200.008,1285.685,18428.002,1676.234,0.0,24.0,4.003,-0.179,0.0,1644.824,0.0,0.005,-2.132,-3.412,-0.003,-1156.319,812.492,0.0,36.819,13.079,862.39,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7151.163,13382.997,752.948,14135,945,0.0,90.8,47.6,48.44
2023-12-09 05:00:00 AM,,22465.157,23559.157,21120.893,22448.275,23505.987,1150.706,1327.648,18656.228,1678.998,0.0,0.0,121.003,-0.578,0.0,1327.382,0.0,150.711,-2.138,-3.266,-0.002,-807.711,894.449,30.549,93.955,12.994,1031.947,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7301.163,13031.853,750.614,13782,467,0.0,91.5,47.6,50.01
2023-12-09 06:00:00 AM,,23037.515,24495.515,21588.83,22932.135,24513.991,1233.286,1395.541,18638.923,1678.613,0.0,0.0,121.004,-1.915,0.0,1343.305,0.0,151.257,-2.143,-3.412,-0.001,-389.036,817.081,483.294,244.876,12.492,1557.743,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7351.163,12956.994,748.281,13705,275,0.0,91.5,47.6,51.68
2023-12-09 07:00:00 AM,,23728.511,25746.511,21869.1,23292.749,25808.552,1425.933,1488.776,18658.56,1678.917,0.0,0.0,251.129,-3.427,0.0,1423.649,0.0,153.96,-2.134,-3.399,-0.001,-353.281,1029.175,1151.708,305.15,12.156,2498.189,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7351.163,12932.869,748.281,13681,15,0.0,91.5,47.6,52.46
2023-12-09 08:00:00 AM,,24030.241,26578.241,22406.95,23831.06,26729.084,1471.545,1369.268,18741.385,1679.218,0.0,0.0,170.558,301.063,0.0,1424.11,0.0,153.98,-2.136,-3.386,-0.001,-3.0,1022.916,1513.575,323.496,12.601,2872.588,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7351.163,12909.159,748.281,13657,44,0.0,91.5,47.6,53.32
2023-12-09 09:00:00 AM,,23865.544,26727.544,22253.737,23722.915,26855.095,1465.289,1349.882,18823.209,1679.079,0.0,0.0,121.004,147.031,0.0,1469.178,0.0,154.052,-2.134,-3.386,-0.001,-15.0,1034.112,1741.555,316.022,13.198,3104.887,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7369.163,12731.8,748.281,13480,081,0.0,90.6,47.6,53.32
2023-12-09 10:00:00 AM,,23541.444,26583.444,21807.793,23277.568,26695.251,1427.347,1344.48,18911.764,1678.364,0.0,0.0,121.004,-3.817,0.0,1469.775,0.0,154.137,-2.133,-3.386,-0.001,-392.619,1181.152,1863.576,332.975,13.325,3391.028,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7471.163,12344.333,748.281,13092,614,0.0,90.0,47.6,53.32
2023-12-09 11:00:00 AM,,23074.435,26377.435,21388.116,22823.216,26499.556,1438.908,1360.084,18484.12,1677.677,0.0,0.0,121.004,-8.317,0.0,1435.1,0.0,154.046,-2.134,-3.253,-0.001,-395.109,1400.386,1901.39,338.67,12.722,3653.168,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7471.163,12411.377,748.281,13159,658,0.0,90.6,47.6,53.61
2023-12-09 12:00:00 PM,,22851.578,26235.578,22131.217,22543.399,26363.034,1437.543,1328.844,18339.999,1674.943,0.0,0.0,121.004,535.849,0.0,412.182,0.0,154.099,-2.134,-3.386,-0.001,-18.0,1609.405,1828.673,345.387,12.706,3796.171,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7471.163,12568.907,748.281,13317,188,0.0,91.2,47.6,54.04
2023-12-09 01:00:00 PM,,22257.266,25797.266,21976.493,21976.493,25933.558,1551.019,1310.209,18331.71,1674.322,0.0,0.0,0.004,516.873,0.0,0.0,0.0,153.884,-2.134,-3.372,-0.001,-5.0,1744.418,1815.469,363.814,12.594,3936.295,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7471.163,12603.196,748.281,13351,477,0.0,90.3,47.6,53.25
2023-12-09 02:00:00 PM,,22123.378,25759.378,21920.454,21920.454,25749.315,1580.664,1297.293,18491.697,1674.253,0.0,0.0,0.004,314.868,0.0,0.0,0.0,153.845,-2.133,-3.372,-0.001,-6.0,1888.085,1556.756,353.211,12.48,3810.532,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7471.163,12743.19,748.281,13491,471,0.0,89.4,47.6,52.46
2023-12-09 03:00:00 PM,,22353.887,25841.887,22038.268,22038.268,25856.051,1586.631,1318.286,18844.243,1673.81,0.0,0.0,2.004,59.471,0.0,0.0,0.0,153.608,-2.141,-5.012,-0.001,-6.0,2129.422,1330.778,326.121,12.496,3798.817,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7471.163,12807.465,748.281,13555,746,0.0,89.4,47.6,51.61
2023-12-09 04:00:00 PM,,22696.923,26108.923,22396.55,22396.55,26017.507,1611.182,1303.313,19160.549,1674.076,0.0,0.0,121.004,-2.803,0.0,0.0,0.0,152.976,-2.141,-3.239,-0.001,-7.185,2171.124,1081.341,345.717,12.569,3610.751,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7471.163,12489.164,748.281,13237,445,0.0,89.4,47.6,51.33
2023-12-09 05:00:00 PM,,23296.788,26328.788,21564.133,22897.295,26187.815,1342.671,1110.614,19291.89,1673.832,0.0,0.0,121.004,-7.714,0.0,1333.163,0.0,151.036,-2.028,-3.372,-0.001,-771.128,2225.122,683.636,348.426,12.716,3269.9,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7317.83,12349.602,748.281,13097,883,0.0,89.4,47.6,51.4
2023-12-09 06:00:00 PM,,24536.057,27149.057,22136.331,23836.973,26538.843,1227.254,1077.888,19310.272,1673.618,0.0,0.0,121.004,106.995,0.0,1700.643,0.0,150.486,-2.318,-3.399,-0.001,-298.214,2100.099,230.233,337.772,13.012,2681.116,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7271.163,12319.109,748.281,13067,39,0.0,90.6,47.6,53.03
2023-12-09 07:00:00 PM,,25270.164,27630.164,23024.892,24743.186,26959.73,1246.722,1058.91,19212.229,1673.359,0.0,0.0,272.904,673.538,0.0,1718.293,0.0,150.509,-2.169,-3.386,-0.003,-11.0,1832.823,6.917,339.857,13.029,2192.626,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7269.223,12431.751,748.281,13180,032,0.0,90.3,47.6,53.32
2023-12-09 08:00:00 PM,,24650.458,26941.458,22508.341,24122.089,26169.26,1236.157,1268.968,18555.738,1673.284,0.0,0.0,147.43,730.423,0.0,1613.748,0.0,150.596,-2.178,-4.919,-0.002,-11.0,1705.149,0.0,309.899,11.388,2026.436,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7268.253,12545.755,748.281,13294,036,0.0,89.4,47.6,52.39
2023-12-09 09:00:00 PM,,22833.495,24973.495,22110.394,22110.394,24126.859,1193.427,1267.43,18356.637,1673.754,0.0,0.0,0.003,747.352,0.0,0.0,0.0,76.778,-2.171,-3.386,-0.003,-6.0,1749.715,0.0,233.181,12.702,1995.598,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7268.253,12601.717,748.281,13349,998,0.0,88.6,47.6,50.84
2023-12-09 10:00:00 PM,,21919.206,23681.206,20850.588,20850.588,22700.766,1089.772,1239.297,18220.684,1673.843,0.0,0.0,0.003,23.03,0.0,0.0,0.0,0.043,-2.174,-3.412,-0.003,-300.723,1770.834,0.0,40.336,13.334,1824.504,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7268.253,12581.211,748.281,13329,492,0.0,87.4,47.6,49.87
2023-12-09 11:00:00 PM,,20960.286,22596.286,19827.355,19827.355,21624.662,1101.927,1228.473,18080.793,1675.923,0.0,0.0,0.003,-0.699,0.0,0.0,0.0,0.02,-2.174,-3.399,-0.003,-1151.583,1727.418,0.0,35.836,10.917,1774.171,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7248.253,12591.759,748.281,13340,04,0.0,88.6,47.6,50.28
2023-12-10 12:00:00 AM,,20114.117,21741.117,19443.354,19443.354,21129.259,1151.619,1238.096,18107.86,1675.118,0.0,0.0,0.003,-5.214,0.0,0.0,0.0,0.049,-2.179,-3.412,-0.003,-1566.964,1620.284,0.0,33.698,10.042,1664.024,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7148.253,12707.96,748.281,13456,241,0.0,89.45,47.6,51.89
2023-12-10 01:00:00 AM,,19707.193,21266.193,19321.307,19321.307,20835.827,1175.799,1238.344,17729.134,1676.772,0.0,0.0,0.003,-1.212,0.0,0.0,0.0,0.067,-2.18,-3.279,-0.003,-1316.34,1446.58,0.0,33.559,10.334,1490.473,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7148.253,12593.243,748.281,13341,524,0.0,90.3,47.6,54.04
2023-12-10 02:00:00 AM,,19568.28,21046.28,19167.63,19167.63,20678.288,1172.417,1239.221,17793.339,1677.158,0.0,0.0,0.003,-4.701,0.0,0.0,0.0,0.043,-2.184,-3.412,-0.003,-1531.835,1448.104,0.0,33.402,9.876,1491.382,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7148.253,12560.435,748.281,13308,716,0.0,91.5,47.6,55.59
2023-12-10 03:00:00 AM,,19521.846,21011.846,19268.775,19268.775,20780.952,1213.166,1288.471,18266.748,1677.21,0.0,0.0,0.004,-0.457,0.0,0.0,0.0,0.053,-2.197,-3.412,-0.003,-1957.641,1445.98,0.0,33.288,11.023,1490.291,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7148.253,12600.758,748.281,13349,039,0.0,93.3,47.6,57.39
2023-12-10 04:00:00 AM,,19881.229,21374.229,19700.529,19700.529,21137.786,1234.156,1299.055,18700.983,1676.942,0.0,0.0,0.004,-0.462,0.0,0.0,0.0,0.02,-2.194,-3.426,-0.003,-1970.391,1366.652,0.0,33.224,12.816,1412.692,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7148.253,12503.501,742.614,13246,115,0.0,95.4,47.6,59.85
2023-12-10 05:00:00 AM,,20324.162,21860.162,20417.416,20417.416,21867.458,1286.799,1248.213,18601.454,1676.913,0.0,0.0,50.004,-5.211,0.0,0.0,0.0,150.696,-2.186,-3.412,-0.002,-1299.052,1372.335,13.717,29.421,11.734,1427.207,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7148.253,12503.667,738.281,13241,948,0.0,97.8,47.6,62.07
2023-12-10 06:00:00 AM,,21147.647,23025.647,21147.407,21147.407,22752.187,1260.694,1093.526,18217.656,1677.178,0.0,0.0,121.004,-3.414,0.0,0.0,0.0,151.354,-2.18,-3.293,-0.002,-104.422,1263.596,289.557,13.718,11.619,1578.49,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7148.253,12606.343,738.281,13344,624,0.0,102.0,47.6,63.6
2023-12-10 07:00:00 AM,,22137.129,24564.129,21904.793,21904.793,23996.125,1259.273,1454.454,18107.341,1677.747,0.0,0.0,284.98,238.854,0.0,0.0,0.0,154.017,-2.199,-3.399,0.0,-7.0,1119.812,882.503,52.59,11.819,2066.724,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7148.253,12606.387,738.281,13344,668,0.0,102.0,47.6,63.93
2023-12-10 08:00:00 AM,,22748.404,25662.404,22541.985,22541.985,25257.278,1339.956,1484.289,18281.488,1677.426,0.0,0.0,133.93,819.391,0.0,0.0,0.0,154.027,-2.167,-3.399,-0.001,-3.0,1061.863,1311.821,301.157,13.225,2688.066,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7175.694,12465.31,738.281,13203,591,0.0,98.4,47.6,63.6
2023-12-10 09:00:00 AM,,22873.196,26048.196,23020.37,23020.37,25845.629,1341.628,1494.681,18742.257,1677.73,0.0,0.0,121.004,839.217,0.0,0.0,0.0,154.027,-2.159,-3.386,-0.001,-3.0,930.026,1484.392,374.509,12.371,2801.298,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7184.046,12380.142,738.281,13118,423,0.0,96.6,47.6,62.71
2023-12-10 10:00:00 AM,,22610.877,25814.877,23020.004,23020.004,25884.747,1300.236,1516.857,18824.597,1678.037,0.0,0.0,121.004,734.976,0.0,0.0,0.0,154.062,-2.156,-3.372,-0.001,-4.0,798.471,1669.22,361.42,12.227,2841.338,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7184.046,12452.685,738.281,13190,966,0.0,94.5,47.6,61.83
2023-12-10 11:00:00 AM,,22370.96,25649.96,23139.009,23139.009,25796.734,1263.631,1526.007,18265.607,1678.895,0.0,0.0,121.004,1402.757,0.0,0.0,0.0,154.113,-2.148,-3.226,-0.001,-4.0,703.546,1559.712,357.258,12.285,2632.801,3442.57,2287.09,500.0,50.58,6280.24,46686.0,7184.046,12463.215,738.281,13201,496,0.0,93.3,47.6,60.88
