region_code;time;region_name;Electricity demand
ZA;2023-02-06 14:00:00;South Africa;27922.716000000
ZA;2023-02-06 15:00:00;South Africa;28163.246000000
ZA;2023-02-06 16:00:00;South Africa;28548.776000000
ZA;2023-02-06 17:00:00;South Africa;28539.779000000
ZA;2023-02-06 18:00:00;South Africa;28947.555000000
ZA;2023-02-06 19:00:00;South Africa;29973.394000000
ZA;2023-02-06 20:00:00;South Africa;29122.192000000
ZA;2023-02-06 21:00:00;South Africa;26928.806000000
ZA;2023-02-06 22:00:00;South Africa;24842.391000000
ZA;2023-02-06 23:00:00;South Africa;23337.658000000
ZA;2023-02-07 00:00:00;South Africa;22628.101000000
ZA;2023-02-07 01:00:00;South Africa;22379.674000000
ZA;2023-02-07 02:00:00;South Africa;22210.787000000
ZA;2023-02-07 03:00:00;South Africa;22283.273000000
ZA;2023-02-07 04:00:00;South Africa;23574.062000000
ZA;2023-02-07 05:00:00;South Africa;26527.422000000
ZA;2023-02-07 06:00:00;South Africa;27400.340000000
ZA;2023-02-07 07:00:00;South Africa;26786.714000000
ZA;2023-02-07 08:00:00;South Africa;27490.339000000
ZA;2023-02-07 09:00:00;South Africa;27460.329000000
ZA;2023-02-07 10:00:00;South Africa;27568.393000000
ZA;2023-02-07 11:00:00;South Africa;27566.389000000
ZA;2023-02-07 12:00:00;South Africa;27671.426000000
ZA;2023-02-07 13:00:00;South Africa;27737.185000000
ZA;2023-02-07 14:00:00;South Africa;27785.925000000
ZA;2023-02-07 15:00:00;South Africa;28423.612000000
ZA;2023-02-07 16:00:00;South Africa;28735.040000000
ZA;2023-02-07 17:00:00;South Africa;28818.777000000
ZA;2023-02-07 18:00:00;South Africa;29081.718000000
ZA;2023-02-07 19:00:00;South Africa;29984.268000000
ZA;2023-02-07 20:00:00;South Africa;28901.913000000
ZA;2023-02-07 21:00:00;South Africa;26596.408000000
ZA;2023-02-07 22:00:00;South Africa;24748.190000000
ZA;2023-02-07 23:00:00;South Africa;23381.551000000
ZA;2023-02-08 00:00:00;South Africa;22535.871000000
ZA;2023-02-08 01:00:00;South Africa;22264.498000000
ZA;2023-02-08 02:00:00;South Africa;22117.822000000
ZA;2023-02-08 03:00:00;South Africa;22269.802000000
ZA;2023-02-08 04:00:00;South Africa;23526.088000000
ZA;2023-02-08 05:00:00;South Africa;26188.598000000
ZA;2023-02-08 06:00:00;South Africa;27222.187000000
ZA;2023-02-08 07:00:00;South Africa;26695.019000000
ZA;2023-02-08 08:00:00;South Africa;27337.039000000
ZA;2023-02-08 09:00:00;South Africa;27684.745000000
ZA;2023-02-08 10:00:00;South Africa;27606.383000000
ZA;2023-02-08 11:00:00;South Africa;27715.256000000
ZA;2023-02-08 12:00:00;South Africa;27795.939000000
ZA;2023-02-08 13:00:00;South Africa;27828.037000000
ZA;2023-02-08 14:00:00;South Africa;28051.127000000
ZA;2023-02-08 15:00:00;South Africa;28654.789000000
ZA;2023-02-08 16:00:00;South Africa;29015.968000000
ZA;2023-02-08 17:00:00;South Africa;29038.485000000
ZA;2023-02-08 18:00:00;South Africa;29333.853000000
ZA;2023-02-08 19:00:00;South Africa;29963.561000000
ZA;2023-02-08 20:00:00;South Africa;28917.291000000
ZA;2023-02-08 21:00:00;South Africa;26563.678000000
ZA;2023-02-08 22:00:00;South Africa;24837.332000000
ZA;2023-02-08 23:00:00;South Africa;23585.884000000
ZA;2023-02-09 00:00:00;South Africa;22987.004000000
ZA;2023-02-09 01:00:00;South Africa;22645.739000000
ZA;2023-02-09 02:00:00;South Africa;22688.459000000
ZA;2023-02-09 03:00:00;South Africa;22948.631000000
ZA;2023-02-09 04:00:00;South Africa;24047.477000000
ZA;2023-02-09 05:00:00;South Africa;26742.806000000
ZA;2023-02-09 06:00:00;South Africa;27832.789000000
ZA;2023-02-09 07:00:00;South Africa;27290.657000000
ZA;2023-02-09 08:00:00;South Africa;28174.853000000
ZA;2023-02-09 09:00:00;South Africa;28298.453000000
ZA;2023-02-09 10:00:00;South Africa;28235.219000000
ZA;2023-02-09 11:00:00;South Africa;28328.231000000
ZA;2023-02-09 12:00:00;South Africa;28236.665000000
ZA;2023-02-09 13:00:00;South Africa;28367.768000000
ZA;2023-02-09 14:00:00;South Africa;28733.803000000
ZA;2023-02-09 15:00:00;South Africa;29236.303000000
ZA;2023-02-09 16:00:00;South Africa;29666.707000000
ZA;2023-02-09 17:00:00;South Africa;29732.734000000
ZA;2023-02-09 18:00:00;South Africa;29936.252000000
ZA;2023-02-09 19:00:00;South Africa;30345.445000000
ZA;2023-02-09 20:00:00;South Africa;29323.865000000
ZA;2023-02-09 21:00:00;South Africa;27028.216000000
ZA;2023-02-09 22:00:00;South Africa;25140.415000000
ZA;2023-02-09 23:00:00;South Africa;23834.991000000
ZA;2023-02-10 00:00:00;South Africa;23063.487000000
ZA;2023-02-10 01:00:00;South Africa;22630.993000000
ZA;2023-02-10 02:00:00;South Africa;22611.417000000
ZA;2023-02-10 03:00:00;South Africa;22820.083000000
ZA;2023-02-10 04:00:00;South Africa;23983.117000000
ZA;2023-02-10 05:00:00;South Africa;26566.903000000
ZA;2023-02-10 06:00:00;South Africa;27682.722000000
ZA;2023-02-10 07:00:00;South Africa;27630.848000000
ZA;2023-02-10 08:00:00;South Africa;28555.105000000
ZA;2023-02-10 09:00:00;South Africa;28935.011000000
ZA;2023-02-10 10:00:00;South Africa;29313.536000000
ZA;2023-02-10 11:00:00;South Africa;29460.125000000
ZA;2023-02-10 12:00:00;South Africa;29264.909000000
ZA;2023-02-10 13:00:00;South Africa;29107.099000000
ZA;2023-02-10 14:00:00;South Africa;29223.709000000
ZA;2023-02-10 15:00:00;South Africa;29143.213000000
ZA;2023-02-10 16:00:00;South Africa;29127.410000000
ZA;2023-02-10 17:00:00;South Africa;29050.696000000
ZA;2023-02-10 18:00:00;South Africa;28979.585000000
ZA;2023-02-10 19:00:00;South Africa;29398.696000000
ZA;2023-02-10 20:00:00;South Africa;28330.726000000
ZA;2023-02-10 21:00:00;South Africa;26498.172000000
ZA;2023-02-10 22:00:00;South Africa;25016.802000000
ZA;2023-02-10 23:00:00;South Africa;23806.894000000
ZA;2023-02-11 00:00:00;South Africa;22971.240000000
ZA;2023-02-11 01:00:00;South Africa;22581.197000000
ZA;2023-02-11 02:00:00;South Africa;22368.228000000
ZA;2023-02-11 03:00:00;South Africa;22285.597000000
ZA;2023-02-11 04:00:00;South Africa;22630.617000000
ZA;2023-02-11 05:00:00;South Africa;23152.848000000
ZA;2023-02-11 06:00:00;South Africa;24480.878000000
ZA;2023-02-11 07:00:00;South Africa;26257.782000000
ZA;2023-02-11 08:00:00;South Africa;27733.938000000
ZA;2023-02-11 09:00:00;South Africa;28157.759000000
ZA;2023-02-11 10:00:00;South Africa;28231.151000000
ZA;2023-02-11 11:00:00;South Africa;28063.322000000
ZA;2023-02-11 12:00:00;South Africa;27921.964000000
ZA;2023-02-11 13:00:00;South Africa;27671.400000000
ZA;2023-02-11 14:00:00;South Africa;27309.497000000
ZA;2023-02-11 15:00:00;South Africa;27029.001000000
ZA;2023-02-11 16:00:00;South Africa;27046.500000000
ZA;2023-02-11 17:00:00;South Africa;27382.730000000
ZA;2023-02-11 18:00:00;South Africa;27865.746000000
ZA;2023-02-11 19:00:00;South Africa;28770.327000000
ZA;2023-02-11 20:00:00;South Africa;27414.243000000
ZA;2023-02-11 21:00:00;South Africa;25381.199000000
ZA;2023-02-11 22:00:00;South Africa;24073.933000000
ZA;2023-02-11 23:00:00;South Africa;22938.439000000
ZA;2023-02-12 00:00:00;South Africa;22121.164000000
ZA;2023-02-12 01:00:00;South Africa;21697.623000000
ZA;2023-02-12 02:00:00;South Africa;21470.890000000
ZA;2023-02-12 03:00:00;South Africa;21373.647000000
ZA;2023-02-12 04:00:00;South Africa;21584.349000000
ZA;2023-02-12 05:00:00;South Africa;22152.799000000
ZA;2023-02-12 06:00:00;South Africa;23181.244000000
ZA;2023-02-12 07:00:00;South Africa;25037.551000000
ZA;2023-02-12 08:00:00;South Africa;26326.441000000
ZA;2023-02-12 09:00:00;South Africa;26747.900000000
ZA;2023-02-12 10:00:00;South Africa;26681.987000000
ZA;2023-02-12 11:00:00;South Africa;26604.203000000
ZA;2023-02-12 12:00:00;South Africa;26466.739000000
ZA;2023-02-12 13:00:00;South Africa;26303.510000000
ZA;2023-02-12 14:00:00;South Africa;26005.739000000
ZA;2023-02-12 15:00:00;South Africa;26169.302000000
ZA;2023-02-12 16:00:00;South Africa;26208.292000000
ZA;2023-02-12 17:00:00;South Africa;26583.143000000
ZA;2023-02-12 18:00:00;South Africa;27169.076000000
ZA;2023-02-12 19:00:00;South Africa;28282.791000000
ZA;2023-02-12 20:00:00;South Africa;27601.037000000
ZA;2023-02-12 21:00:00;South Africa;25423.445000000
ZA;2023-02-12 22:00:00;South Africa;23683.902000000
ZA;2023-02-12 23:00:00;South Africa;22517.233000000
ZA;2023-02-13 00:00:00;South Africa;21890.998000000
ZA;2023-02-13 01:00:00;South Africa;21564.143000000
ZA;2023-02-13 02:00:00;South Africa;21489.228000000
ZA;2023-02-13 03:00:00;South Africa;21632.733000000
ZA;2023-02-13 04:00:00;South Africa;22954.937000000
ZA;2023-02-13 05:00:00;South Africa;25892.467000000
ZA;2023-02-13 06:00:00;South Africa;27005.258000000
ZA;2023-02-13 07:00:00;South Africa;26774.756000000
ZA;2023-02-13 08:00:00;South Africa;28059.336000000
ZA;2023-02-13 09:00:00;South Africa;28509.330000000
ZA;2023-02-13 10:00:00;South Africa;28688.900000000
ZA;2023-02-13 11:00:00;South Africa;28625.487000000
ZA;2023-02-13 12:00:00;South Africa;28666.102000000
ZA;2023-02-13 13:00:00;South Africa;28773.124000000
ZA;2023-02-13 14:00:00;South Africa;28949.991000000
ZA;2023-02-13 15:00:00;South Africa;29373.927000000
ZA;2023-02-13 16:00:00;South Africa;29781.917000000
ZA;2023-02-13 17:00:00;South Africa;29774.094000000
ZA;2023-02-13 18:00:00;South Africa;29923.986000000
ZA;2023-02-13 19:00:00;South Africa;30500.425000000
ZA;2023-02-13 20:00:00;South Africa;29324.850000000
ZA;2023-02-13 21:00:00;South Africa;26950.245000000
ZA;2023-02-13 22:00:00;South Africa;24628.889000000
ZA;2023-02-13 23:00:00;South Africa;23221.576000000
ZA;2023-02-14 00:00:00;South Africa;22364.388000000
ZA;2023-02-14 01:00:00;South Africa;22115.996000000
ZA;2023-02-14 02:00:00;South Africa;22032.328000000
ZA;2023-02-14 03:00:00;South Africa;22086.293000000
ZA;2023-02-14 04:00:00;South Africa;23323.100000000
ZA;2023-02-14 05:00:00;South Africa;26335.715000000
ZA;2023-02-14 06:00:00;South Africa;27489.868000000
ZA;2023-02-14 07:00:00;South Africa;27094.966000000
ZA;2023-02-14 08:00:00;South Africa;28035.576000000
ZA;2023-02-14 09:00:00;South Africa;28165.236000000
ZA;2023-02-14 10:00:00;South Africa;28169.369000000
ZA;2023-02-14 11:00:00;South Africa;28175.961000000
ZA;2023-02-14 12:00:00;South Africa;28245.882000000
ZA;2023-02-14 13:00:00;South Africa;28319.132000000
ZA;2023-02-14 14:00:00;South Africa;28452.996000000
ZA;2023-02-14 15:00:00;South Africa;28795.235000000
ZA;2023-02-14 16:00:00;South Africa;29142.760000000
ZA;2023-02-14 17:00:00;South Africa;29050.772000000
ZA;2023-02-14 18:00:00;South Africa;29633.459000000
ZA;2023-02-14 19:00:00;South Africa;30422.212000000
ZA;2023-02-14 20:00:00;South Africa;29146.281000000
ZA;2023-02-14 21:00:00;South Africa;26270.689000000
ZA;2023-02-14 22:00:00;South Africa;24325.706000000
ZA;2023-02-14 23:00:00;South Africa;23067.080000000
ZA;2023-02-15 00:00:00;South Africa;22530.105000000
ZA;2023-02-15 01:00:00;South Africa;22125.633000000
ZA;2023-02-15 02:00:00;South Africa;22065.042000000
ZA;2023-02-15 03:00:00;South Africa;22192.952000000
ZA;2023-02-15 04:00:00;South Africa;23506.099000000
ZA;2023-02-15 05:00:00;South Africa;26243.219000000
ZA;2023-02-15 06:00:00;South Africa;27283.694000000
ZA;2023-02-15 07:00:00;South Africa;26864.811000000
ZA;2023-02-15 08:00:00;South Africa;27849.024000000
ZA;2023-02-15 09:00:00;South Africa;27923.021000000
ZA;2023-02-15 10:00:00;South Africa;28010.491000000
ZA;2023-02-15 11:00:00;South Africa;27972.153000000
ZA;2023-02-15 12:00:00;South Africa;27871.974000000
ZA;2023-02-15 13:00:00;South Africa;27795.738000000
ZA;2023-02-15 14:00:00;South Africa;28092.182000000
ZA;2023-02-15 15:00:00;South Africa;28634.066000000
ZA;2023-02-15 16:00:00;South Africa;29327.771000000
ZA;2023-02-15 17:00:00;South Africa;29524.388000000
ZA;2023-02-15 18:00:00;South Africa;29830.914000000
ZA;2023-02-15 19:00:00;South Africa;30461.639000000
ZA;2023-02-15 20:00:00;South Africa;29308.291000000
ZA;2023-02-15 21:00:00;South Africa;27000.800000000
ZA;2023-02-15 22:00:00;South Africa;24899.113000000
ZA;2023-02-15 23:00:00;South Africa;23317.407000000
ZA;2023-02-16 00:00:00;South Africa;22682.517000000
ZA;2023-02-16 01:00:00;South Africa;22358.995000000
ZA;2023-02-16 02:00:00;South Africa;22236.065000000
ZA;2023-02-16 03:00:00;South Africa;22294.013000000
ZA;2023-02-16 04:00:00;South Africa;23388.577000000
ZA;2023-02-16 05:00:00;South Africa;25972.898000000
ZA;2023-02-16 06:00:00;South Africa;27238.553000000
ZA;2023-02-16 07:00:00;South Africa;26874.564000000
ZA;2023-02-16 08:00:00;South Africa;27777.202000000
ZA;2023-02-16 09:00:00;South Africa;27993.968000000
ZA;2023-02-16 10:00:00;South Africa;28049.919000000
ZA;2023-02-16 11:00:00;South Africa;28086.374000000
ZA;2023-02-16 12:00:00;South Africa;28141.872000000
ZA;2023-02-16 13:00:00;South Africa;28120.278000000
ZA;2023-02-16 14:00:00;South Africa;28414.433000000
ZA;2023-02-16 15:00:00;South Africa;28909.458000000
ZA;2023-02-16 16:00:00;South Africa;29572.636000000
ZA;2023-02-16 17:00:00;South Africa;29774.741000000
ZA;2023-02-16 18:00:00;South Africa;30072.981000000
ZA;2023-02-16 19:00:00;South Africa;30338.849000000
ZA;2023-02-16 20:00:00;South Africa;29233.502000000
ZA;2023-02-16 21:00:00;South Africa;27156.795000000
ZA;2023-02-16 22:00:00;South Africa;25266.303000000
ZA;2023-02-16 23:00:00;South Africa;23976.430000000
ZA;2023-02-17 00:00:00;South Africa;23326.385000000
ZA;2023-02-17 01:00:00;South Africa;22842.048000000
ZA;2023-02-17 02:00:00;South Africa;22781.187000000
ZA;2023-02-17 03:00:00;South Africa;22850.387000000
ZA;2023-02-17 04:00:00;South Africa;23892.665000000
ZA;2023-02-17 05:00:00;South Africa;26451.360000000
ZA;2023-02-17 06:00:00;South Africa;27730.798000000
ZA;2023-02-17 07:00:00;South Africa;27489.684000000
ZA;2023-02-17 08:00:00;South Africa;28466.934000000
ZA;2023-02-17 09:00:00;South Africa;28466.156000000
ZA;2023-02-17 10:00:00;South Africa;28464.076000000
ZA;2023-02-17 11:00:00;South Africa;28494.966000000
ZA;2023-02-17 12:00:00;South Africa;28277.628000000
ZA;2023-02-17 13:00:00;South Africa;28182.209000000
ZA;2023-02-17 14:00:00;South Africa;28393.251000000
ZA;2023-02-17 15:00:00;South Africa;28339.091000000
ZA;2023-02-17 16:00:00;South Africa;28513.825000000
ZA;2023-02-17 17:00:00;South Africa;28482.058000000
ZA;2023-02-17 18:00:00;South Africa;28605.240000000
ZA;2023-02-17 19:00:00;South Africa;29305.019000000
ZA;2023-02-17 20:00:00;South Africa;28063.870000000
ZA;2023-02-17 21:00:00;South Africa;26290.440000000
ZA;2023-02-17 22:00:00;South Africa;24891.005000000
ZA;2023-02-17 23:00:00;South Africa;23795.656000000
ZA;2023-02-18 00:00:00;South Africa;22922.360000000
ZA;2023-02-18 01:00:00;South Africa;22382.296000000
ZA;2023-02-18 02:00:00;South Africa;22119.017000000
ZA;2023-02-18 03:00:00;South Africa;22102.379000000
ZA;2023-02-18 04:00:00;South Africa;22333.852000000
ZA;2023-02-18 05:00:00;South Africa;22822.279000000
ZA;2023-02-18 06:00:00;South Africa;24075.359000000
ZA;2023-02-18 07:00:00;South Africa;25756.846000000
ZA;2023-02-18 08:00:00;South Africa;27310.236000000
ZA;2023-02-18 09:00:00;South Africa;27817.878000000
ZA;2023-02-18 10:00:00;South Africa;27915.048000000
ZA;2023-02-18 11:00:00;South Africa;27637.613000000
ZA;2023-02-18 12:00:00;South Africa;27491.490000000
ZA;2023-02-18 13:00:00;South Africa;26997.050000000
ZA;2023-02-18 14:00:00;South Africa;26817.236000000
ZA;2023-02-18 15:00:00;South Africa;26875.084000000
ZA;2023-02-18 16:00:00;South Africa;26949.501000000
ZA;2023-02-18 17:00:00;South Africa;27084.967000000
ZA;2023-02-18 18:00:00;South Africa;27570.516000000
ZA;2023-02-18 19:00:00;South Africa;28492.560000000
ZA;2023-02-18 20:00:00;South Africa;26814.289000000
ZA;2023-02-18 21:00:00;South Africa;25332.671000000
ZA;2023-02-18 22:00:00;South Africa;24100.080000000
ZA;2023-02-18 23:00:00;South Africa;22991.487000000
ZA;2023-02-19 00:00:00;South Africa;22239.036000000
ZA;2023-02-19 01:00:00;South Africa;21861.597000000
ZA;2023-02-19 02:00:00;South Africa;21586.033000000
ZA;2023-02-19 03:00:00;South Africa;21445.663000000
ZA;2023-02-19 04:00:00;South Africa;21746.133000000
ZA;2023-02-19 05:00:00;South Africa;22058.445000000
ZA;2023-02-19 06:00:00;South Africa;23181.300000000
ZA;2023-02-19 07:00:00;South Africa;25041.253000000
ZA;2023-02-19 08:00:00;South Africa;26438.031000000
ZA;2023-02-19 09:00:00;South Africa;26818.315000000
ZA;2023-02-19 10:00:00;South Africa;26902.082000000
ZA;2023-02-19 11:00:00;South Africa;26870.003000000
ZA;2023-02-19 12:00:00;South Africa;26751.397000000
ZA;2023-02-19 13:00:00;South Africa;26467.738000000
ZA;2023-02-19 14:00:00;South Africa;26164.316000000
ZA;2023-02-19 15:00:00;South Africa;26206.613000000
ZA;2023-02-19 16:00:00;South Africa;26536.830000000
ZA;2023-02-19 17:00:00;South Africa;26735.115000000
ZA;2023-02-19 18:00:00;South Africa;27412.549000000
ZA;2023-02-19 19:00:00;South Africa;28509.064000000
ZA;2023-02-19 20:00:00;South Africa;27664.303000000
ZA;2023-02-19 21:00:00;South Africa;25646.059000000
ZA;2023-02-19 22:00:00;South Africa;24071.077000000
ZA;2023-02-19 23:00:00;South Africa;22913.895000000
ZA;2023-02-20 00:00:00;South Africa;22498.680000000
ZA;2023-02-20 01:00:00;South Africa;22107.508000000
ZA;2023-02-20 02:00:00;South Africa;22016.058000000
ZA;2023-02-20 03:00:00;South Africa;22214.770000000
ZA;2023-02-20 04:00:00;South Africa;23477.471000000
ZA;2023-02-20 05:00:00;South Africa;26165.471000000
ZA;2023-02-20 06:00:00;South Africa;27449.433000000
ZA;2023-02-20 07:00:00;South Africa;27236.488000000
ZA;2023-02-20 08:00:00;South Africa;28146.953000000
ZA;2023-02-20 09:00:00;South Africa;27995.522000000
ZA;2023-02-20 10:00:00;South Africa;28309.598000000
ZA;2023-02-20 11:00:00;South Africa;28507.930000000
ZA;2023-02-20 12:00:00;South Africa;28468.952000000
ZA;2023-02-20 13:00:00;South Africa;28509.657000000
ZA;2023-02-20 14:00:00;South Africa;28370.460000000
ZA;2023-02-20 15:00:00;South Africa;28627.143000000
ZA;2023-02-20 16:00:00;South Africa;28818.557000000
ZA;2023-02-20 17:00:00;South Africa;29189.914000000
ZA;2023-02-20 18:00:00;South Africa;29799.207000000
ZA;2023-02-20 19:00:00;South Africa;30495.068000000
ZA;2023-02-20 20:00:00;South Africa;28983.424000000
ZA;2023-02-20 21:00:00;South Africa;26777.537000000
ZA;2023-02-20 22:00:00;South Africa;24948.356000000
ZA;2023-02-20 23:00:00;South Africa;23757.684000000
ZA;2023-02-21 00:00:00;South Africa;23089.380000000
ZA;2023-02-21 01:00:00;South Africa;22837.395000000
ZA;2023-02-21 02:00:00;South Africa;22753.601000000
ZA;2023-02-21 03:00:00;South Africa;22909.849000000
ZA;2023-02-21 04:00:00;South Africa;24138.834000000
ZA;2023-02-21 05:00:00;South Africa;27013.346000000
ZA;2023-02-21 06:00:00;South Africa;28362.995000000
ZA;2023-02-21 07:00:00;South Africa;27809.117000000
ZA;2023-02-21 08:00:00;South Africa;28343.970000000
ZA;2023-02-21 09:00:00;South Africa;28139.372000000
ZA;2023-02-21 10:00:00;South Africa;28102.445000000
ZA;2023-02-21 11:00:00;South Africa;28071.499000000
ZA;2023-02-21 12:00:00;South Africa;27850.746000000
ZA;2023-02-21 13:00:00;South Africa;27801.613000000
ZA;2023-02-21 14:00:00;South Africa;27956.756000000
ZA;2023-02-21 15:00:00;South Africa;28516.824000000
ZA;2023-02-21 16:00:00;South Africa;29411.155000000
ZA;2023-02-21 17:00:00;South Africa;29586.973000000
ZA;2023-02-21 18:00:00;South Africa;29953.288000000
ZA;2023-02-21 19:00:00;South Africa;30662.983000000
ZA;2023-02-21 20:00:00;South Africa;29379.019000000
ZA;2023-02-21 21:00:00;South Africa;27075.798000000
ZA;2023-02-21 22:00:00;South Africa;24968.411000000
ZA;2023-02-21 23:00:00;South Africa;23573.530000000
ZA;2023-02-22 00:00:00;South Africa;22885.420000000
ZA;2023-02-22 01:00:00;South Africa;22503.586000000
ZA;2023-02-22 02:00:00;South Africa;22360.853000000
ZA;2023-02-22 03:00:00;South Africa;22453.302000000
ZA;2023-02-22 04:00:00;South Africa;23806.990000000
ZA;2023-02-22 05:00:00;South Africa;26613.914000000
ZA;2023-02-22 06:00:00;South Africa;27972.114000000
ZA;2023-02-22 07:00:00;South Africa;27467.600000000
ZA;2023-02-22 08:00:00;South Africa;28433.868000000
ZA;2023-02-22 09:00:00;South Africa;28539.077000000
ZA;2023-02-22 10:00:00;South Africa;28418.543000000
ZA;2023-02-22 11:00:00;South Africa;28349.119000000
ZA;2023-02-22 12:00:00;South Africa;28227.307000000
ZA;2023-02-22 13:00:00;South Africa;28150.533000000
ZA;2023-02-22 14:00:00;South Africa;28416.059000000
ZA;2023-02-22 15:00:00;South Africa;28898.421000000
ZA;2023-02-22 16:00:00;South Africa;29405.560000000
ZA;2023-02-22 17:00:00;South Africa;29531.281000000
ZA;2023-02-22 18:00:00;South Africa;29686.927000000
ZA;2023-02-22 19:00:00;South Africa;30394.317000000
ZA;2023-02-22 20:00:00;South Africa;29172.239000000
ZA;2023-02-22 21:00:00;South Africa;26764.823000000
ZA;2023-02-22 22:00:00;South Africa;24903.614000000
ZA;2023-02-22 23:00:00;South Africa;23499.379000000
ZA;2023-02-23 00:00:00;South Africa;22974.664000000
ZA;2023-02-23 01:00:00;South Africa;22601.674000000
ZA;2023-02-23 02:00:00;South Africa;22499.910000000
ZA;2023-02-23 03:00:00;South Africa;22646.426000000
ZA;2023-02-23 04:00:00;South Africa;23962.271000000
ZA;2023-02-23 05:00:00;South Africa;26629.609000000
ZA;2023-02-23 06:00:00;South Africa;28017.342000000
ZA;2023-02-23 07:00:00;South Africa;27549.559000000
ZA;2023-02-23 08:00:00;South Africa;28361.982000000
ZA;2023-02-23 09:00:00;South Africa;28274.472000000
ZA;2023-02-23 10:00:00;South Africa;28175.296000000
ZA;2023-02-23 11:00:00;South Africa;28109.490000000
ZA;2023-02-23 12:00:00;South Africa;28196.102000000
ZA;2023-02-23 13:00:00;South Africa;28127.336000000
ZA;2023-02-23 14:00:00;South Africa;28362.243000000
ZA;2023-02-23 15:00:00;South Africa;28771.588000000
ZA;2023-02-23 16:00:00;South Africa;29387.824000000
ZA;2023-02-23 17:00:00;South Africa;29528.980000000
ZA;2023-02-23 18:00:00;South Africa;29841.736000000
ZA;2023-02-23 19:00:00;South Africa;30514.209000000
ZA;2023-02-23 20:00:00;South Africa;29130.193000000
ZA;2023-02-23 21:00:00;South Africa;26754.136000000
ZA;2023-02-23 22:00:00;South Africa;24928.731000000
ZA;2023-02-23 23:00:00;South Africa;23647.102000000
ZA;2023-02-24 00:00:00;South Africa;23244.440000000
ZA;2023-02-24 01:00:00;South Africa;22724.303000000
ZA;2023-02-24 02:00:00;South Africa;22693.052000000
ZA;2023-02-24 03:00:00;South Africa;22919.032000000
ZA;2023-02-24 04:00:00;South Africa;24138.768000000
ZA;2023-02-24 05:00:00;South Africa;26509.895000000
ZA;2023-02-24 06:00:00;South Africa;27948.697000000
ZA;2023-02-24 07:00:00;South Africa;27747.285000000
ZA;2023-02-24 08:00:00;South Africa;28592.247000000
ZA;2023-02-24 09:00:00;South Africa;28576.921000000
ZA;2023-02-24 10:00:00;South Africa;28599.545000000
ZA;2023-02-24 11:00:00;South Africa;28609.429000000
ZA;2023-02-24 12:00:00;South Africa;28570.693000000
ZA;2023-02-24 13:00:00;South Africa;28318.058000000
ZA;2023-02-24 14:00:00;South Africa;28434.336000000
ZA;2023-02-24 15:00:00;South Africa;28576.899000000
ZA;2023-02-24 16:00:00;South Africa;28716.295000000
ZA;2023-02-24 17:00:00;South Africa;28855.380000000
ZA;2023-02-24 18:00:00;South Africa;28794.599000000
ZA;2023-02-24 19:00:00;South Africa;29436.779000000
ZA;2023-02-24 20:00:00;South Africa;28183.183000000
ZA;2023-02-24 21:00:00;South Africa;26240.405000000
ZA;2023-02-24 22:00:00;South Africa;24708.975000000
ZA;2023-02-24 23:00:00;South Africa;23536.991000000
ZA;2023-02-25 00:00:00;South Africa;23272.290000000
ZA;2023-02-25 01:00:00;South Africa;22884.389000000
ZA;2023-02-25 02:00:00;South Africa;22680.961000000
ZA;2023-02-25 03:00:00;South Africa;22601.191000000
ZA;2023-02-25 04:00:00;South Africa;22875.652000000
ZA;2023-02-25 05:00:00;South Africa;23323.324000000
ZA;2023-02-25 06:00:00;South Africa;24571.418000000
ZA;2023-02-25 07:00:00;South Africa;26106.198000000
ZA;2023-02-25 08:00:00;South Africa;27443.932000000
ZA;2023-02-25 09:00:00;South Africa;27813.504000000
ZA;2023-02-25 10:00:00;South Africa;27677.060000000
ZA;2023-02-25 11:00:00;South Africa;27448.858000000
ZA;2023-02-25 12:00:00;South Africa;27313.823000000
ZA;2023-02-25 13:00:00;South Africa;27065.975000000
ZA;2023-02-25 14:00:00;South Africa;26809.471000000
ZA;2023-02-25 15:00:00;South Africa;26799.216000000
ZA;2023-02-25 16:00:00;South Africa;27156.942000000
ZA;2023-02-25 17:00:00;South Africa;27327.254000000
ZA;2023-02-25 18:00:00;South Africa;27877.592000000
ZA;2023-02-25 19:00:00;South Africa;28715.123000000
ZA;2023-02-25 20:00:00;South Africa;27591.223000000
ZA;2023-02-25 21:00:00;South Africa;25707.416000000
ZA;2023-02-25 22:00:00;South Africa;24411.338000000
ZA;2023-02-25 23:00:00;South Africa;23295.649000000
ZA;2023-02-26 00:00:00;South Africa;22395.605000000
ZA;2023-02-26 01:00:00;South Africa;21876.244000000
ZA;2023-02-26 02:00:00;South Africa;21596.859000000
ZA;2023-02-26 03:00:00;South Africa;21504.790000000
ZA;2023-02-26 04:00:00;South Africa;21879.633000000
ZA;2023-02-26 05:00:00;South Africa;22085.414000000
ZA;2023-02-26 06:00:00;South Africa;23320.280000000
ZA;2023-02-26 07:00:00;South Africa;25334.378000000
ZA;2023-02-26 08:00:00;South Africa;26627.020000000
ZA;2023-02-26 09:00:00;South Africa;26869.809000000
ZA;2023-02-26 10:00:00;South Africa;26965.466000000
ZA;2023-02-26 11:00:00;South Africa;26768.710000000
ZA;2023-02-26 12:00:00;South Africa;26710.642000000
ZA;2023-02-26 13:00:00;South Africa;26387.410000000
ZA;2023-02-26 14:00:00;South Africa;26077.022000000
ZA;2023-02-26 15:00:00;South Africa;26252.593000000
